phone_name	size	color	username	star	title	date	review
iPhone XS	512GB	Silver	Amazon Customer	5	Low cost	2019-06-22	Great
iPhone XS	512GB	Silver	uthayakumar	5	Good	2019-06-03	Good
iPhone XS	256GB	Gold	Miss_Magda	5	Amazing product	2019-06-08	"This phone is amazing. It’s fast, it has great battery life, does great pictures and gold color is so pretty, every time I look at it I’m just so happy I bought this iPhone 😁"
iPhone XS	256GB	Space Grey	Michael	5	Great price	2019-04-15	Great price for a 256GB model (£999). The 64GB model is this price from the apple store
iPhone XS	512GB	Silver	Kalpesh Patel	5	Amazing phone!!	2019-05-27	Quick delivery.  I went for the 512gb model.  After using it for the last few days I am very impressed.  Face ID is very responsive.  Great phone!
iPhone XS	256GB	Space Grey	Alexander B	5	Worth the money	2019-03-25	Great phone does everything well
iPhone XS	256GB	Gold	en ni	5	iPhone xs	2019-05-27	Nice phone
iPhone XS	256GB	Silver	AB1	5	"Great camera, Face ID not as annoying as you think, still very pricey"	2019-07-01	"Takes fantastic photos, everything else is very Apple."
iPhone XS	256GB	Gold	Hannah	5	Good quality	2019-06-24	I love this phone
iPhone XS	256GB	Space Grey	M.C.	5	Great device	2019-03-27	Excellent product
iPhone XS	256GB	Silver	Indian tech support	5	Not worth	2019-03-21	Like it but not worth 1k
iPhone XS	256GB	Space Grey	JM87	5	Great upgrade	2019-03-13	"A vast improvement to my glitchy, slow iPhone 7"
iPhone XS	256GB	Silver	HUOYINGLUN	5	White iPhone xs 256	2019-03-02	Good product and quality. The delivery was really fast within one day!
iPhone XS	256GB	Space Grey	Mark Harvey	5	Best iPhone ever!	2019-03-19	Best iPhone ever
iPhone XS	256GB	Silver	Javier	5	deliver not so good but	2019-02-04	"so in love with this phone, 100% recomended"
iPhone XS	64GB	Silver	Martin Dean	5	Fantastic quality	2019-05-07	Flawless.
iPhone XS	64GB	Gold	AD	5	Brilliant Phone and Great One-Handed Use!	2018-11-23	"Vivid and sharp display, amazing camera, easy to use with one hand, extremely fast, and more responsive than any other phone I have used. Overall, this is a great phone and I would strongly recommend it to anyone with an iPhone 7 or older."
iPhone XS	64GB	Space Grey	haroun	1	Price	2018-11-17	Waste of money you can buy Samsung galaxy note for 600 moor better
iPhone XS	64GB	Space Grey	C. Sanders	3	Impressive but big flaws	2019-05-06	"So you read all the reviews and they say how amazing this is but there are some aspects that seriously undermined this phone.Firstly the good.Performance - slickCamera - excellent and love the portrait (although it’s not a quick one to use)Battery - ok not amazing but better than previous versionsThe badThe screen - very bright but scratches like a CD. Never had a scratch on any of my previous 6+ iPhones but this one has many after a few months. Will seriously affect resale value.Face ID. Oh my god I hate it. Sooo slooow. Have to wait every time whilst it unlocks. Doesn’t work well in dark or with sunglasses. With finger print I did occasionally have to enter code but now I do it half the time. Reset my ID a lot but no different. It’s a nice gimmick but that’s all it is. Bring back finger print, please."
iPhone XS	64GB	Space Grey	Adam	1	Waste of money	2018-11-18	"Not very good don’t upgrade if your thinking about it, not worth 1K"
iPhone XS	256GB	Silver	Trevor	1	Iphone waste of money	2019-01-20	Iphones are over rated over price i never buy one i just bought Samsung Galaxy A9 has 4 cameras on the back each one 24mp starts with 180gb expendable to 512gb so bought the handset and sd card 512gb for 2 only paid £550 that well under half price of an iphone Samsung android itself much faster using internet too takes seconds to use internet even very fast connecting to wifi
iPhone XS	64GB	Space Grey	Mr C.	5	Great Phone	2018-11-23	"Unlike the android stuff out there, this phone effortlessly links all your apple products together for seemless operation"
iPhone XS	512GB	Silver	Ibrahim	5	What a phone!	2018-11-24	Great camera great screen overall amazing phone
iPhone XS	64GB	Space Grey	Prashant	4	It’s iPhone	2018-11-23	Brilliant phone! One star off for the little hyped price!!
iPhone XS	64GB	Gold	ben	1	Piece of crap	2018-10-29	Just buy Huawei or honor 8x for £220 this is a huge waste of money and the same as last year's iPhone
iPhone XS	256GB	Space Grey	Mr. D. J. WENZEL	4	Beautiful but fragile	2019-04-25	"At first I was not blown away, but after tweaking the settings and getting used to the new gestures, I’m a big fan.On the downside, after only a few months and a single low drop, I’ve chipped the corner of the screen. Oh for truly tough screens..."
iPhone XS	256GB	Space Grey	RGomes11	5	Best iPhone Yet!	2019-03-03	"Really was unsure about the value for money with this phone as you can get more storage and performance for less money from other phone companies.However this little phone has really surprised me! Super quick and responsive, great to have a little more storage for photos etc. Camera performs really really well.Overall really pleased, fantastic phone. Would recommend for anyone who is an apple person :)"
iPhone XS	256GB	Gold	Julie	5	Great phone!	2019-05-01	"Had this phone for about 6 weeks now, what a great phone! I was still on an iPhone 6 (which I’ve used for the past 4 years, that served me well) so this was an amazing upgrade for me. 256gb for under 1k is a good price, looks good, feels lovely, works fast, photos are excellent! Glad I made this purchase, would highly recommend if upgrading from any phone 3 - 4 years old!"
iPhone XS	64GB	Gold	Erica Lowe	5	Great IPhone	2019-01-05	It takes a bit of getting used to and I really miss the button but face recognition is great.  Love the  quality of the camera.
iPhone XS	256GB	Gold	MR P	5	Great	2019-05-15	Absolutely brilliant phone. Have it for 6 months everything completely fine. Battery life is around 2 days but I am using it al lot
iPhone XS	256GB	Silver	Vip	5	Best price out there	2019-03-10	"It's an iPhone - quality is 100% and I got a good deal from Amazon, compared to Apple Store."
iPhone XS	256GB	Gold	michie	4	not as good as it looks	2019-02-17	"way too expensive, half as good as it looks. 3 minutes into a game and it gets so hot. my advise don't spend your money on this overpriced phone."
iPhone XS	256GB	Space Grey	Doctor Strange	4	Very good	2019-04-10	Nice phone but still behind android
iPhone XS	256GB	Gold	rainewood	5	Great phone	2019-06-07	As described
iPhone XS	64GB	Gold	ann matthews	5	Really pleased	2019-02-15	Love the iPhone XS
iPhone XS	256GB	Gold	MinimeDK	5	Great product	2019-05-09	Great product and with a discount. What’s not to like.
iPhone XS	256GB	Silver	David Lee	5	perfect	2019-04-09	love it
iPhone XS	64GB	Space Grey	Amazon Customer	5	Pleased	2019-07-14	Really pleased with the phone
iPhone XS	256GB	Silver	haris depala	5	good value	2019-07-06	it's for gift.good prise
iPhone XS	64GB	Gold	weallwannaholdtheremotecontrol	5	Good	2018-12-17	Good
iPhone XS	64GB	Space Grey	Ms J M Proffitt	5	Great phone	2019-07-04	Fantastic
iPhone XS	512GB	Silver	Alina	5	Lovely	2019-04-10	"Was not sure if i will get used without the home button or not,or if it would be worthy to get it. But i love it"
iPhone XS	256GB	Silver	john	5	Fantastic	2019-03-18	Good value.jb
iPhone XS	64GB	Space Grey	Nikos S	5	Good but overpriced a lot.	2019-07-07	"It is a sturdy and quality phone you can feel it. It has perfect analogies size of the phone and size of the display, for people that do not want big phones but want clear view of the screen. But those qualities you can find them on iPhone x also and if someone does not care to have full display screen phone then in iPhone 7 without paying 1000 pounds or so. There is no value for money here."
iPhone XS Max	256GB	Space Grey	Craig Griffiths	5	Supersized Experience	2018-10-18	"First of all, the name of this iPhone is slightly confusing. XS Max. XS would normally indicate something that is extra small and max would usually suggest maximum size. However, there is absolutely no confusion about the quality of this product.If you look beyond the puzzling name, you'll be staring into the deep black depths of a stunning 6.5-inch OLED Super Retina display. Have you ever wanted to stare deep into the abyss of a black hole? Well, now you can for just £1,249. I went for the Space Grey colour option, due to the mystery and unknown that is often associated with outer space.The battery life is fantastic so far, lasting around a day and a half with moderate use. As opposed to my previous iPhone 7, which lasted about as long as a typical Tinder relationship. Ironically, this app was not only detrimental to the battery life of the iPhone 7, but also as my actual life.This iPhone has been my first experience using Face ID. I now wish that I could unlock more things using my face.The A12 bionic chip is a marvel. I can now switch between apps and ignore my friends and family up to 15% faster than ever before. Additionally, with the dual SIM slots, I can now be ignorant at home as well as abroad.I have found the Screen Time App to be particularly useful. Not only does it pin point the exact time of day that I miss my ex-girlfriend, it also shows me exactly how addicted to this phone I really am.Overall, my verdict of the iPhone XS Max is this: it may not solve the inner torment and angst that we all go through as human souls. It is however, a lovely distraction."
iPhone XS Max	64GB	Space Grey	Amazon Customer	5	Incredible phone	2018-12-18	At £100 off at Amazon this phone is worth it.
iPhone XS Max	64GB	Space Grey	JungleKing	5	It’s good but over priced	2019-01-18	It’s an Apple iPhone. Ofc it’s going to be a good phone. It is overpriced but that’s nothing new! Great phone tho. Best iPhone so far.
iPhone XS Max	64GB	Gold	Peng111	5	1	2018-11-28	"Did not surprise my neighbor, so he give it to me. I feel it’s great though."
iPhone XS Max	256GB	Gold	mazzy	5	Very easy to use.	2019-04-26	"Have used iPhones for many years, love this one, it is the best. Love the face recognition, also very fast and so easy to use. Great camera too, only thing it is a bit pricey. I'm not a lover of contracts."
iPhone XS Max	512GB	Silver	Anisha	5	Amazon offer good deal at good prices	2019-05-10	Very very happy with the item got a good deal from amazon and I’m happy with amazon customer service too. The iPhone is very beautiful. Theirs no problem with it so far everything is going great.
iPhone XS Max	64GB	Space Grey	Evi McCarthy	5	High quality and service from seller and Amazon 👍	2018-11-15	All of it about my ne IPhone XS Max was👌👍👍👍
iPhone XS Max	64GB	Space Grey	Tony	5	Super fast!	2019-02-12	Perfect size and super fast. You don’t need anything else.
iPhone XS Max	64GB	Silver	Steve W	5	"Quality, as expected."	2019-06-20	"As far as I’m concerned there’s nothing I don’t like about this phone, apart from the cost of course, but it’s an Apple product so you would expect that. Just de-boxing the phone is a sensual experience to be savoured. Yes, it’s too expensive but I love it!I’ve been used to an iPhone 6s and compared to that the battery life is unbelievable. Only had it a couple of days but I’ve not got anywhere near needing to plug it in for a to up during the day. I’m sure it will go for around one and a half days of reasonable use. The camera is superb and I’ve not experienced and problems so far with the facial recognition that is so much better than the fingerprint recognition. As for the home button - I though I might miss that and find myself desperately poking the bottom of the phone to switch back to home but I’ve not done it once yet."
iPhone XS Max	64GB	Gold	sheniqua Taylor	2	Be careful Phone did not last 10 minutes before it ran hot	2019-06-17	"I don't know what happened here, the delivery was great, but for some strange reason after opening and fully charging the phone while i was trying to set it up the phone started to get hot not sure why but i was so hot i had to turn it off and left it for a bit, i used the charger it came with to charge so i don't know why it was running hot but it did. when i turned it back on to continue with the set up lol it got hot even faster. so yea i was left with maybe 30 minutes of the phone usage before i packed it up and drop it off to return by Hermes which was a whole terrible experience. I have not heard from anyone since it was return June 1, 2019, even the tracking information is f-ed up. So yeah if you want a phone that will work please just go to Apple it will be worth it trust me"
iPhone XS Max	64GB	Space Grey	tali20	5	Amazing phone	2019-06-02	Absolutely amazing phone. I switched from android after 4 years without an iPhone and it was so easy to get back into it.  It’s crazy how many things you can do with this phone.  Great for phone.  The battery is absolutely amazing
iPhone XS Max	64GB	Space Grey	Joseph Kendrick	5	Amazing	2019-03-21	Amazing
iPhone XS Max	512GB	Gold	Marc Cameron	5	Best iPhone by fsr	2019-06-29	Apple are always overpriced but my wife is apple daft as shes an instagrammer blogger so I decided to get her this for Christmas. It broke but apple repaired this under warranty. She loves the size of the memory and battery life is alot better than previous iPhones.
iPhone XS Max	512GB	Gold	Brian	5	Really good	2019-03-23	Great phone
iPhone XS Max	512GB	Silver	Garry Durbin	4	Good service but inaccurate description.	2019-06-16	The phone arrived on the day promised and looked amazing. Thought that the accessories would include AirPods and a headphone jack adaptor as these were mentioned in the description but they were in fact iPhone earbuds with the connector already on them.
iPhone XS Max	512GB	Silver	Bobby	5	Fantastic	2019-06-20	Great stuff as usual apple .
iPhone XS Max	64GB	Space Grey	Dimos	5	heavy phone compared to other iPhone models	2019-01-17	"best iPhone ever, but a little more heavy than expected. I upgraded my old iPhone 6S to this new XS Max."
iPhone XS Max	64GB	Space Grey	Wiktoria Ostoja-Starzewska	5	Best discount around	2018-12-29	"Amazing value for money, £100 less than anywhere else"
iPhone XS Max	64GB	Gold	Cameron Corsie	5	Buy	2018-12-09	Fast and easy
iPhone XS Max	64GB	Gold	M. Tóv	5	Dedicated supportive Amazon & Amazon’s logistics team.	2019-03-12	"The phone is just perfect.Lots of issues about the order dispatching, but thanks to the dedicated support team, everything ended well."
iPhone XS Max	64GB	Space Grey	Rahul Srivastava	5	Pricey but good	2018-12-29	Pricey but good
iPhone XS Max	64GB	Space Grey	Amazon Customer	5	Apple just get better	2019-01-01	ExcellentApple just keep getting better and better
iPhone XS Max	256GB	Gold	Amazon Customer	5	Thanks	2018-12-18	Thanks
iPhone XS Max	64GB	Silver	MariusValentin	5	lit	2019-05-26	very nice product
iPhone XS Max	256GB	Space Grey	Richard Partington	5	Love the phone!	2019-02-17	Love the phone!
iPhone XS Max	256GB	Space Grey	Rollisson	5	Quick and responsive	2018-12-26	Great product as usual.
iPhone XS Max	256GB	Silver	Amazon Customer	5	she took the kids	2018-09-29	after i spent my childrens collage funds on this phone my wife left me and took the kids. Would buy again
iPhone XS Max	256GB	Gold	E. Spinks	1	Not worth it.	2019-06-15	"Seriously not worth the money.Sure it's got an Apple logo but value for money wise. Appalling.For £500 less can get a Samsung S10 with twice the storage and expandable.Or less than half the price an oppo7 with 256gig storage.And then the build quality, sure it looks nice but drop in on the sofa and the screen will crack.Apple doesn't care about it's customers any more, too many people see the logo and follow the pack. Open your eyes. Can honestly say will never go back to Apple."
iPhone XS Max	256GB	Gold	Amazon Customer	5	lovely phone	2018-11-05	"I've bought it for my ten years old son as the first phone,he is quite happy with that."
iPhone XS Max	256GB	Silver	Dom	5	Best Purchase Ive made ny entire Life	2018-10-01	"Had to sell my right liver on some dodgy website for £1500 because the nhs wouldn't buy it. Then i bought this phone, well worth the price."
iPhone XS Max	512GB	Space Grey	Mr. Lee Brown	5	Love the phone... but...	2018-11-18	you will need a bank loan to buy it! :D The new 6.5 OLED screen is a major update to the iPhone X and the new camera is amazing.
iPhone XS Max	512GB	Gold	Alphabet	5	Cannot wait for apple to slow this down so i can buy a nother phone!	2018-10-25	"Bought this by remortgaging and couldn’t be happier! I have it in a protective case and a glass screen protector, do not give it to the kids and wouldn’t take it to work or nights out just in case its lost or stolen but yeah very happy knowing i have one of these. Hey some like smoking some snort it and some inject it but i just look at it, thats my high."
iPhone XS Max	512GB	Space Grey	Jacob Morton	5	I want one	2019-07-01	If anyone would love to buy one for me that would be much appreciated
iPhone XS Max	64GB	Space Grey	Jack D.	1	Apple Are Extortionists	2019-06-22	"For what your paying, an extortionate £1000 you could have so much more, the value for money is ridiculously unbalanced. If you have a brain look up what youre paying for, and youll never buy from Apple again"
iPhone XS Max	64GB	Space Grey	Unknown	5	It’s very large and good	2018-12-09	"Amazing phone I’m so glad I bought it, it came earlier than it should’ve but the track on amazon carried on going and I was worried If it meant I bought another so I stopped that, amazing phone love it"
iPhone XS Max	512GB	Space Grey	Daniel	5	Amazing Overall	2019-06-23	Battery life is very good and great screen size
iPhone XS Max	256GB	Silver	Amazon Customer	5	It's very pretty	2019-03-05	Beautiful phone expensive though
iPhone XS Max	256GB	Silver	PTZ	5	The biggest and best iphone ever has landed!	2018-09-29	"I have used the phone extensively at the Apple store as well as through my friend who bought one recently.What's in the box?• Apart from the phone, Lightning EarPods, Lightning to USB cable, user guide and standard 5W Power Adapter are included.Screen -This screen is very good! Very crisp and vibrant. However, I feel the blacks are not as deeper to the naked eye. The maximum brightness level is very good. This is even more than the closest Android rival Galaxy Note 9.The size of screen is 6.5 inches diagonally. The resolution is 1242 x 2688 pixels. The notch on the top of the screen may keep people divided.Build Quality-Very good. In par with the iPhone X /Galaxy Note 9 and probably better than Google Pixel 2 phone. Non removable back.Sound-Loud and clear. No issues, and the sterio speakers are more than adequate. Has NO headphone jack. There is no headphone jack compatible dongle either included,  but you can buy it easily.Responsiveness-Very good, no lag at all.Is the 4 GB RAM not adequate? I think it is. I found no lag in how the phone functioned, despite lower RAM compared to the Android counterparts.Added features-Micro SD slot is NOT available. This phone is water and dust (IP68) resistant.Cameras-Very good 12MP DUAL lens back camera.Very good photos in good daylight. Good low light photos as well. The front camera is good at 7MP, but could have been better(may be a front flash next time?) Good for selfies but nothing compared to the back camera.The cameras are identical to iphone X on paper, but the end results are ever so slightly better and consistent. The low light photos are better because the pixel sizes are bigger.Guarantee-Apple has 1 year manufacturer's warranty on the phone, and they are pretty good. But then it has to be bought through an authorised reseller.However, if it's fulfilled by Amazon, you would still have 1 year warranty from Amazon. You can purchase additional warranty through Apple care.Battery-Very good 3174 mAH battery. There is a quick charge function. But this is not as fast as the dash charge in One plus 5/6.You may notice that all phones which have quick charge, are relatively faster at discharge too. You could easily make one day of use on this, if you are a moderate to heavy user.Operating System-Runs iOS 12 out of the box, and this runs brilliantly. Apple do the software side of things in a more mature way than Android counterparts including Samsung. The icons per se are much more mature than Samsung. iOS 12 is fluid and very easy to use. But iOS has its restrictions compared to Android, such as not being able to modify easily.Security features-Face ID works well and worked without an issue almost everytime I used it.No fingerprint sensor is available.Price-The recommended retail price at present is £999 for the 64GB version of iphone Xs and £1099 for 64GB version of iphone Xs Max, which is very steep. The RRP for the iphone Xs Max 512GB version is £1449 though, and think before you buy , do you actually need that amount of storage on the phone?Colour-It currently comes in space grey, silver and gold. If you like a clean look, then Space grey is your option. It gives a more official (but probably boring, according to some) look. If you buy the I personally feel the Gold colour is very nicely done, and is not gaudy at all.Dual sim?Dual sim is available through an Esim.Is there anything else I would have wished the iphone Xs to have?1. Headphone jack. This actually may not happen ever. But the truth of the matter is a jacked headphone so easy to use, and does not need re-charging, hence I love it , compared ot a Bluetooth headphone2. Notchless display3. Bigger battery (yes, 4000mAH next year may be? :) and faster quick charge function )4.Slightly better low-light photo performance.This, or the iPhone X?iphone X has been discontinued, so if you want to buy it brand new it won’t be available. But in the second hand market you could get the iphone X for about £400 less than Xs max, so if you don’t mind the size, iphone X may be a good option.So, you have the iphone X. Should you buy the Iphone Xs or Xs Max?On the surface, the iphone Xs is an incremental upgrade, and you may wonder whether you actually need the iphone Xs Max.But the short answer - yes you should probably still upgrade.Why?1. Iphone Xs has improvements such as slightly faster performance, better water/dust resistance (IP68 vs IP67), better camera for low light photos (see above for details) .2. One year down the line, the iphoneX will be valued at around £200 if you want to sell and upgrade to iphone 2019 (which is about £700 less than the RRP) and at present there are some good trade- in deals around for the iphone X. Hence, you probably would give your phone and upgrade for about £350 more, which I feel is reasonable.3. You will also have the latest tech in your hands!But, the ultimate decision is yours :)If you have Iphone 8/8 plus, should you upgrade?Short answer- yes you should. There is plenty of reason.Any questions about the  iphone Xs/Xs Max, please ask and I will try to answer them to the best of my knowledge.If you feel the review is unhelpful, can you please say why in the comments below, so I can improve my future reviews. Thank you."
iPhone XS Max	64GB	Silver	SK	4	V.Good	2019-06-13	"Maybe not 5* for value for money because it is an absolute mammoth of a price.But user experience is very good, fluid animations and has reachability feature to allow easier one handed operational use.Battery life could be better, just not as long lasting as the s10+ which admittedly has a larger battery size. If your not a video user, it may be viewed as good battery for you.Coming from Android to iOS is tough because music and videos are not easy to get across, iOS is quite limited in that regard and requires iTunes to make this all possibleOverall, guaranteed iOS 13 and likely 14 so It’s also futureproof"
iPhone XS Max	512GB	Gold	ProductWarrior	5	Stupdenous	2019-06-08	"A really great device and certainly the best on the market right now, at the cheapest price too - Normally retailers charge £200 for extra memory but Amazon don't, I bought this one as it has higher resale value and it really is a beautiful, great phone in the gold finish."
iPhone XS Max	512GB	Space Grey	findsuccess	5	Apple iPhone XS Max (512GB) - Space Grey	2019-02-13	"I tried an android, then a windows 10 phone, now it is time to have an iPhone. I am confident it will serve me well. Only time will tell."
iPhone XS Max	256GB	Space Grey	Trevor	1	No good having fancy features of you can not make a call.	2019-05-29	Most awful signal reception ever.
iPhone XS Max	64GB	Space Grey	hussain	5	<3	2019-01-20	Amazing phone. Delivery a slight issue. But happy.
iPhone XS Max	512GB	Silver	Plutek	3	it is really big	2019-06-20	it is really big in hand and now I would buy smaller one possible is working well for now but facial recognition is not grate
iPhone XS Max	512GB	Silver	DangerMouse443	1	Over priced	2018-11-29	I hate to say it but my wife's Huawei P20 Pro is better than this.
iPhone XS Max	64GB	Space Grey	Hugh B	5	THIS COULD GET YOU AN OLD BANGA	2018-10-02	WTF????
iPhone XS Max	512GB	Gold	Madison's Mom	5	Beautiful phone	2019-07-08	I’m really pleased with my phone..it was a very considered purchase but I got a good price for the amount of gb...Battery life but so sure about ...I gave to charge it everyday! I don’t know if that’s normal...I may have to check with Apple customer service team to check ...I love the face recognition it’s ace!
iPhone XS Max	64GB	Gold	debra	5	Excellent	2019-07-13	"Great phone, got it cheaper here which was a bonus"
iPhone XS Max	64GB	Silver	Chris	5	nice item!	2019-07-11	nice item!
iPhone XS Max	256GB	Space Grey	Asimo	1	PRIME DAY DEALS	2019-07-15	why is their a £140 difference between the silver and space grey models with same specs?
iPhone XS Max	64GB	Space Grey	paul	3	"Cost, compatibility, battery life."	2019-07-05	"Not so good battery life, expensive for what you get and a lot of software just is not compatible with it.Build quality is very good, second to none. great colours on screen. Notch at top not really bothering me although it is noticeable when full screen on movies or YouTube."
iPhone XS Max	64GB	Space Grey	Ronald Woodmass	5	iPhone XS max	2018-12-06	"Great price, cheaper than apple store"
